"timestamp","pCut::Motor_Torque","pCut::CTRL_Position_controller::Lag_error","pCut::CTRL_Position_controller::Actual_position","pCut::CTRL_Position_controller::Actual_speed","pSvolFilm::CTRL_Position_controller::Actual_position","pSvolFilm::CTRL_Position_controller::Actual_speed","pSvolFilm::CTRL_Position_controller::Lag_error","pSpintor::VAX_speed","Month","Date","Hours","Minutes","Seconds","Sample Number","Mode"
"6.45199955","0.33154946","0.03337669","29391062","-2252.19726562","75842276","2700.45947265","0.91395825","1499.99975585","12","25","16","38","49","512","1"
"6.45599955","0.48582476","-0.00402069","29391053","-2217.86499023","75842286","2655.15820312","0.9746868","1499.99975585","12","25","16","38","49","512","1"
"6.45999955","0.39333504","0.00914573","29391044","-2279.66308593","75842297","2662.70825195","1.01738297","1499.99975585","12","25","16","38","49","512","1"
"6.46399955","0.56171524","-0.03208541","29391035","-2293.39599609","75842308","2765.89453125","1.00310719","1499.99975585","12","25","16","38","49","512","1"
"6.46799955","0.43671736","-0.00161361","29391026","-2338.02783203","75842319","2728.14355468","1.01462924","1499.99975585","12","25","16","38","49","512","1"
"6.47199955","0.64552891","-0.05668258","29391016","-2406.69238281","75842330","2735.69360351","1.00067102","1499.99975585","12","25","16","38","49","512","1"
"6.47599955","0.59777772","-0.02457618","29391007","-2437.59155273","75842341","2823.77954101","1.01371061","1499.99975585","12","25","16","38","49","512","1"
"6.47999955","0.56549561","0.00551795","29390997","-2423.85864257","75842352","2798.61230468","0.97508805","1499.99975585","12","25","16","38","49","512","1"
"6.48399955","0.53968942","0.00945663","29390987","-2454.75756835","75842363","2783.51171875","0.97421509","1499.99975585","12","25","16","38","49","512","1"
"6.48799955","0.37770509","0.05361175","29390977","-2523.42211914","75842375","2881.66455078","1.00174653","1499.99975585","12","25","16","38","49","512","1"
"6.49199955","0.42070022","0.03182792","29390967","-2537.15502929","75842386","2874.11450195","1.0482366","1499.99975585","12","25","16","38","49","512","1"
"6.49599955","0.42172548","0.01964187","29390957","-2578.35375976","75842398","2853.98046875","1.0246092","1499.99975585","12","25","16","38","49","512","1"
"6.49999955","0.43011581","0.0138626","29390946","-2622.98583984","75842409","2906.83203125","1.03195273","1499.99975585","12","25","16","38","49","512","1"
"6.50399955","0.50259429","-0.01441192","29390936","-2677.91748046","75842421","2947.09960937","1.05749762","1499.99975585","12","25","16","38","49","512","1"
"6.50799955","0.4591346","0.00809478","29390925","-2719.11621093","75842433","2972.26708984","1.07226657","1499.99975585","12","25","16","38","49","512","1"
"6.51199955","0.46342965","0.00445175","29390914","-2784.3474121","75842445","2962.20019531","1.05120766","1499.99975585","12","25","16","38","49","512","1"
"6.51599955","0.55819904","-0.01615333","29390903","-2811.81323242","75842457","3072.93676757","1.09500491","1499.99975585","12","25","16","38","49","512","1"
"6.51999955","0.47032237","0.01176261","29390891","-2863.31176757","75842469","3037.70239257","1.09686195","1499.99975585","12","25","16","38","49","512","1"
"6.52399955","0.51496404","0.008152","29390880","-2901.07714843","75842481","3075.45361328","1.0837723","1499.99975585","12","25","16","38","49","512","1"
"6.52799955","0.5159021","0.00653266","29390868","-2938.84277343","75842493","3077.9699707","1.06652081","1499.99975585","12","25","16","38","49","512","1"
"6.53199955","0.57381355","0.00474929","29390857","-2949.14233398","75842506","3176.12280273","1.05981838","1499.99975585","12","25","16","38","49","512","1"
"6.53599955","0.53039163","0.01992416","29390845","-3000.64086914","75842518","3163.53955078","1.09538781","1499.99975585","12","25","16","38","49","512","1"
"6.53999954","0.50595122","0.02803611","29390832","-3055.57250976","75842531","3176.12280273","1.09007203","1499.99975585","12","25","16","38","49","512","1"
"6.54399954","0.52168256","0.01519012","29390820","-3096.77124023","75842544","3203.80688476","1.07039248","1499.99975585","12","25","16","38","49","512","1"
"6.54799954","0.48813053","0.02067661","29390808","-3134.53662109","75842557","3261.69189453","1.05567193","1499.99975585","12","25","16","38","49","512","1"
"6.55199954","0.51546388","0.00693035","29390795","-3192.90161132","75842570","3284.34252929","1.12051808","1499.99975585","12","25","16","38","49","512","1"
"6.55599954","0.64130955","-0.02458477","29390782","-3213.50097656","75842583","3294.40966796","1.15923821","1499.99975585","12","25","16","38","49","512","1"
"6.55999954","0.58486986","-0.01968574","29390769","-3316.49780273","75842596","3309.51000976","1.17576897","1499.99975585","12","25","16","38","49","512","1"
"6.56399954","0.60696715","-0.022089","29390756","-3340.53027343","75842610","3367.39501953","1.1165632","1499.99975585","12","25","16","38","49","512","1"
"6.56799954","0.57277923","0.00567626","29390742","-3378.29589843","75842623","3422.76318359","1.04877793","1499.99975585","12","25","16","38","49","512","1"
"6.57199954","0.47765558","0.03567981","29390729","-3436.66064453","75842637","3478.13134765","1.09282231","1499.99975585","12","25","16","38","49","512","1"
"6.57599954","0.62207359","-0.00286865","29390715","-3429.79418945","75842651","3475.61474609","1.09015071","1499.99975585","12","25","16","38","49","512","1"
"6.57999954","0.49177372","0.01525402","29390701","-3543.09082031","75842665","3478.13159179","1.08748185","1499.99975585","12","25","16","38","49","512","1"
"6.58399954","0.57714354","-0.01256752","29390687","-3553.39038085","75842679","3495.74877929","1.11029338","1499.99975585","12","25","16","38","49","512","1"
"6.58799954","0.4938426","0.02041625","29390672","-3598.02246093","75842693","3513.36572265","1.06919813","1499.99975585","12","25","16","38","49","512","1"
"6.59199954","0.5825079","0.00185298","29390658","-3635.78784179","75842707","3578.80078125","1.08812725","1499.99975585","12","25","16","38","49","512","1"
"6.59599954","0.34794953","0.04378509","29390643","-3714.75219726","75842722","3687.02075195","1.10869908","1499.99975585","12","25","16","38","49","512","1"
"6.59999954","0.37765413","0.0400381","29390628","-3731.91821289","75842736","3687.02050781","1.10759127","1499.99975585","12","25","16","38","49","512","1"
"6.60399954","0.69168448","-0.0552349","29390613","-3742.21801757","75842751","3694.57080078","1.12207889","1499.99975585","12","25","16","38","49","512","1"
"6.60799954","0.56284111","-0.02977561","29390598","-3841.78149414","75842766","3727.28857421","1.10223877","1499.99975585","12","25","16","38","49","512","1"
"6.61199954","0.58136552","-0.01211452","29390583","-3845.21484375","75842781","3704.63793945","1.10938298","1499.99975585","12","25","16","38","49","512","1"
"6.61599954","0.56105244","0.00561618","29390567","-3913.87939453","75842796","3760.00610351","1.12760913","1499.99975585","12","25","16","38","49","512","1"
"6.61999954","0.5197243","0.01683425","29390552","-3917.3125","75842811","3767.55615234","1.09312427","1499.99975585","12","25","16","38","49","512","1"
"6.62399954","0.59846031","-0.0041809","29390536","-3955.078125","75842826","3775.10644531","1.11790072","1499.99975585","12","25","16","38","49","512","1"
"6.62799954","0.4014981","0.02727127","29390520","-4064.94140625","75842842","3855.64233398","1.07429385","1499.99975585","12","25","16","38","49","512","1"
"6.63199954","0.48252934","0.0134449","29390503","-4064.94140625","75842857","3878.29296875","1.05603003","1499.99975585","12","25","16","38","49","512","1"
"6.63599954","0.32130917","0.04493522","29390487","-4154.20507812","75842873","3948.7614746","1.05908548","1499.99975585","12","25","16","38","49","512","1"
"6.63999954","0.47605466","-0.00306892","29390471","-4147.33886718","75842889","3956.31152343","1.03000688","1499.99975585","12","25","16","38","49","512","1"
"6.64399954","0.65981715","-0.05502319","29390454","-4185.1040039","75842904","4004.12963867","1.09040474","1499.99975585","12","25","16","38","49","512","1"
"6.64799954","0.62406915","-0.03170585","29390437","-4212.56982421","75842920","4074.59838867","1.07890784","1499.99975585","12","25","16","38","49","512","1"
"6.65199954","0.43886607","0.01889324","29390420","-4288.10107421","75842936","4079.63159179","1.10669362","1499.99975585","12","25","16","38","49","512","1"
"6.65599954","0.46848067","0.02225971","29390403","-4264.06835937","75842953","4140.03320312","1.10429036","1499.99975585","12","25","16","38","49","512","1"
"6.65999954","0.38909626","0.03563173","29390386","-4329.29980468","75842969","4175.26757812","1.09560227","1499.99975585","12","25","16","38","49","512","1"
"6.66399954","0.46457138","0.00810161","29390369","-4332.73291015","75842985","4210.50195312","1.1087768","1499.99975585","12","25","16","38","49","512","1"
"6.66799954","0.29882445","0.03064709","29390352","-4428.86328125","75843002","4228.11914062","1.04972314","1499.99975585","12","25","16","38","49","512","1"
"6.67199954","0.46826642","-0.00773593","29390334","-4346.46582031","75843019","4238.18652343","1.01787078","1499.99975585","12","25","16","38","49","512","1"
"6.67599954","0.47853678","-0.02043163","29390317","-4391.09765625","75843036","4273.42041015","1.02160167","1499.99975585","12","25","16","38","49","512","1"
"6.67999954","0.61336177","-0.04381799","29390299","-4380.79833984","75843053","4268.38720703","1.05946445","1499.99975585","12","25","16","38","49","512","1"
"6.68399953","0.54235982","-0.01830354","29390281","-4439.16308593","75843070","4278.45410156","1.05912816","1499.99975585","12","25","16","38","49","512","1"
"6.68799953","0.63445216","-0.02786755","29390264","-4435.72998046","75843087","4270.90380859","1.05720424","1499.99975585","12","25","16","38","49","512","1"
"6.69199953","0.37011364","0.04519754","29390246","-4473.49511718","75843104","4313.68847656","1.07373237","1499.99975585","12","25","16","38","49","512","1"
"6.69599953","0.32106152","0.04452043","29390228","-4507.82763671","75843121","4328.78857421","1.0807172","1499.99975585","12","25","16","38","49","512","1"
"6.69999953","0.37764999","0.02380508","29390210","-4480.3618164","75843138","4331.30517578","1.05570948","1499.99975585","12","25","16","38","49","512","1"
"6.70399953","0.44710952","-0.0168088","29390192","-4476.92871093","75843156","4321.23828125","1.03174841","1499.99975585","12","25","16","38","49","512","1"
"6.70799953","0.64047825","-0.04756879","29390174","-4449.46289062","75843173","4361.50585937","1.03100252","1499.99975585","12","25","16","38","49","512","1"
"6.71199953","0.53838032","-0.02142041","29390156","-4500.9609375","75843191","4384.15673828","1.04551494","1499.99975585","12","25","16","38","49","512","1"
"6.71599953","0.45279181","-0.00033122","29390138","-4535.29345703","75843209","4416.87451171","1.07326745","1499.99975585","12","25","16","38","49","512","1"
"6.71999953","0.55045253","-0.02620744","29390120","-4500.9609375","75843226","4384.15673828","1.07489156","1499.99975585","12","25","16","38","49","512","1"
"6.72399953","0.43927937","0.01497662","29390102","-4473.49511718","75843244","4462.17578125","1.1015228","1499.99975585","12","25","16","38","49","512","1"
"6.72799953","0.4234876","0.03217566","29390084","-4470.06201171","75843262","4489.85986328","1.06023764","1499.99975585","12","25","16","38","49","512","1"
"6.73199953","0.26715067","0.05450749","29390066","-4494.09472656","75843280","4537.67773437","1.06438171","1499.99975585","12","25","16","38","49","512","1"
"6.73599953","0.33945357","0.01299214","29390048","-4500.9609375","75843298","4595.56298828","0.99868237","1499.99975585","12","25","16","38","49","512","1"
"6.73999953","0.41745173","-0.02185893","29390030","-4466.62890625","75843316","4598.07958984","1.01655256","1499.99975585","12","25","16","38","49","512","1"
"6.74399953","0.36626613","-0.00484013","29390013","-4449.46289062","75843335","4555.29492187","0.97231537","1499.99975585","12","25","16","38","49","512","1"
"6.74799953","0.50036102","-0.01648843","29389995","-4360.19873046","75843353","4525.09423828","1.05038905","1499.99975585","12","25","16","38","49","512","1"
"6.75199953","0.37485444","0.00505018","29389977","-4387.66455078","75843371","4535.16113281","1.05355501","1499.99975585","12","25","16","38","49","512","1"
"6.75599953","0.44455325","-0.01417517","29389960","-4397.96435546","75843389","4545.22802734","1.0915327","1499.99975585","12","25","16","38","49","512","1"
"6.75999953","0.30675804","0.02513539","29389942","-4353.33251953","75843408","4588.01269531","1.01220118","1499.99975585","12","25","16","38","49","512","1"
"6.76399953","0.15159514","0.05432975","29389925","-4370.49853515","75843426","4577.94580078","1.01870226","1499.99975585","12","25","16","38","49","512","1"
"6.76799953","0.09733048","0.05597996","29389908","-4291.53417968","75843444","4588.01269531","1.00099432","1499.99975585","12","25","16","38","49","512","1"
"6.77199953","0.2723627","-0.01124238","29389891","-4294.96728515","75843463","4638.34716796","1.02510571","1499.99975585","12","25","16","38","49","512","1"
"6.77599953","0.2963964","-0.027534","29389874","-4226.30273437","75843481","4671.0649414","1.00998663","1499.99975585","12","25","16","38","49","512","1"
"6.77999953","0.14663361","0.00948596","29389857","-4240.03564453","75843500","4633.31396484","1.04159784","1499.99975585","12","25","16","38","49","512","1"
"6.78399953","0.14535975","0.02027106","29389840","-4143.90527343","75843518","4628.28027343","0.99942612","1499.99975585","12","25","16","38","49","512","1"
"6.78799953","0.21357172","-0.0107603","29389824","-4143.90527343","75843537","4593.04589843","0.98936349","1499.99975585","12","25","16","38","49","512","1"
"6.79199953","0.33163031","-0.04291749","29389807","-4054.64160156","75843555","4580.46240234","0.98347669","1499.99975585","12","25","16","38","49","512","1"
"6.79599953","0.28326368","-0.01648116","29389791","-4027.17578125","75843573","4570.39550781","1.03101444","1499.99975585","12","25","16","38","49","512","1"
"6.79999953","0.13392354","0.02784657","29389775","-3968.81103515","75843592","4598.07958984","1.04934084","1499.99975585","12","25","16","38","49","512","1"
"6.80399953","0.17879405","0.00255823","29389759","-3889.84667968","75843611","4640.86425781","1.04050362","1499.99975585","12","25","16","38","49","512","1"
"6.80799953","0.04876245","0.01651978","29389744","-3907.01293945","75843629","4713.84960937","0.99542534","1499.99975585","12","25","16","38","49","512","1"
